Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
6oc8_D_idx274,Extracellular,Signal peptide,Soluble,0.274399995803833,0.06769999861717224,0.845300018787384,0.20999999344348907,0.2924000024795532,0.02419999986886978,0.3093000054359436,0.05559999868273735,0.2736000120639801,0.061400000005960464,0.3391000032424927,0.21639999747276306,0.17170000076293945,0.7290999889373779
6oc8_A_idx275,Extracellular,Signal peptide,Soluble,0.30570000410079956,0.06279999762773514,0.8360999822616577,0.23499999940395355,0.3005000054836273,0.024900000542402267,0.3910999894142151,0.0478999987244606,0.30090001225471497,0.0406000018119812,0.3327000141143799,0.15330000221729279,0.20970000326633453,0.7523000240325928
5ovw_I_idx276,Extracellular,Signal peptide,Soluble,0.3901999890804291,0.15760000050067902,0.6403999924659729,0.26750001311302185,0.34439998865127563,0.024800000712275505,0.32600000500679016,0.05810000002384186,0.3384000062942505,0.049800001084804535,0.25220000743865967,0.14650000631809235,0.24869999289512634,0.7186999917030334
5m14_C_idx277,Extracellular,Signal peptide,Soluble,0.2711000144481659,0.1421000063419342,0.7261000275611877,0.2371000051498413,0.21140000224113464,0.01080000028014183,0.2703000009059906,0.07569999992847443,0.33660000562667847,0.019600000232458115,0.33410000801086426,0.1216999962925911,0.24580000340938568,0.7239000201225281
5usf_D_idx278,Extracellular,Signal peptide,Soluble,0.374099999666214,0.20200000703334808,0.7764999866485596,0.15389999747276306,0.2888999879360199,0.0032999999821186066,0.34200000762939453,0.05380000174045563,0.1737000048160553,0.02280000038444996,0.24140000343322754,0.10790000110864639,0.20170000195503235,0.7922999858856201
5usf_C_idx279,Extracellular,Signal peptide,Soluble,0.3325999975204468,0.1923000067472458,0.782800018787384,0.1501999944448471,0.31360000371932983,0.013100000098347664,0.28760001063346863,0.039500001817941666,0.24269999563694,0.05380000174045563,0.2567000091075897,0.10010000318288803,0.19200000166893005,0.7900999784469604
7qbg_E_idx280,Extracellular,Signal peptide,Soluble,0.38670000433921814,0.2078000009059906,0.5805000066757202,0.25099998712539673,0.3156999945640564,0.004900000058114529,0.37130001187324524,0.06080000102519989,0.18940000236034393,0.01640000008046627,0.2793000042438507,0.11559999734163284,0.22179999947547913,0.7376999855041504
7qbg_G_idx281,Extracellular,,Soluble,0.3416000008583069,0.2190999984741211,0.6309000253677368,0.2718999981880188,0.35749998688697815,0.017000000923871994,0.2540000081062317,0.04349999874830246,0.2092999964952469,0.015599999576807022,0.2614000141620636,0.13570000231266022,0.1906999945640564,0.7279999852180481
1kxt_B_idx282,Extracellular,Signal peptide,Soluble,0.31839999556541443,0.18369999527931213,0.8284000158309937,0.2685000002384186,0.2757999897003174,0.039400000125169754,0.15029999613761902,0.0649000033736229,0.259799987077713,0.0357000008225441,0.3176000118255615,0.17249999940395355,0.19869999587535858,0.7148000001907349
5ip4_A_idx283,Extracellular,Signal peptide,Soluble,0.3635999858379364,0.22949999570846558,0.7703999876976013,0.14980000257492065,0.2648000121116638,0.027799999341368675,0.3124000132083893,0.03189999982714653,0.2387000024318695,0.010999999940395355,0.2745000123977661,0.1477999985218048,0.18400000035762787,0.7480000257492065
5ip4_B_idx284,Extracellular,Signal peptide,Soluble,0.39169999957084656,0.21320000290870667,0.75,0.1429000049829483,0.28139999508857727,0.018799999728798866,0.33820000290870667,0.0333000011742115,0.24770000576972961,0.01489999983459711,0.24570000171661377,0.12470000237226486,0.21379999816417694,0.7599999904632568
5f7k_D_idx285,Extracellular,Signal peptide,Soluble,0.3296000063419342,0.26100000739097595,0.7685999870300293,0.1899999976158142,0.2754000127315521,0.006399999838322401,0.26980000734329224,0.037300001829862595,0.17900000512599945,0.027499999850988388,0.3391999900341034,0.10279999673366547,0.2003999948501587,0.766700029373169
6gjs_B_idx286,Extracellular,Signal peptide,Soluble,0.29750001430511475,0.13539999723434448,0.7763000130653381,0.28290000557899475,0.29339998960494995,0.027400000020861626,0.2574999928474426,0.061500001698732376,0.35830000042915344,0.041999999433755875,0.32919999957084656,0.13089999556541443,0.22599999606609344,0.743399977684021
6gkd_H_idx287,Extracellular,Signal peptide,Soluble,0.3100000023841858,0.1720999926328659,0.7864999771118164,0.1875,0.3188000023365021,0.01759999990463257,0.31520000100135803,0.053599998354911804,0.303600013256073,0.03700000047683716,0.2784999907016754,0.11060000211000443,0.16779999434947968,0.7746999859809875
6gkd_B_idx288,Extracellular,,Soluble,0.3458999991416931,0.07980000227689743,0.7321000099182129,0.4472000002861023,0.17679999768733978,0.007600000128149986,0.2939999997615814,0.1046999990940094,0.27489998936653137,0.03830000013113022,0.2816999852657318,0.11320000141859055,0.5078999996185303,0.7473999857902527
6gkd_N_idx289,Extracellular,Signal peptide,Soluble,0.3450999855995178,0.15549999475479126,0.7627000212669373,0.2563000023365021,0.23479999601840973,0.00930000003427267,0.3959999978542328,0.058800000697374344,0.2685999870300293,0.03220000118017197,0.2712000012397766,0.09669999778270721,0.2387000024318695,0.791100025177002
6gkd_P_idx290,Extracellular,Signal peptide,Soluble,0.33340001106262207,0.12229999899864197,0.7705000042915344,0.23399999737739563,0.31040000915527344,0.01860000006854534,0.2754000127315521,0.057999998331069946,0.3499000072479248,0.05389999970793724,0.3109999895095825,0.1111999973654747,0.2386000007390976,0.7581999897956848
6gkd_M_idx291,Extracellular,Signal peptide,Soluble,0.36410000920295715,0.09830000251531601,0.7271999716758728,0.33219999074935913,0.2298000007867813,0.009399999864399433,0.37070000171661377,0.06840000301599503,0.3059999942779541,0.04179999977350235,0.295199990272522,0.10520000010728836,0.33320000767707825,0.7649000287055969
6gkd_K_idx292,Extracellular,Signal peptide,Soluble,0.250900000333786,0.1932000070810318,0.8327999711036682,0.21089999377727509,0.2858999967575073,0.0210999995470047,0.2092999964952469,0.05909999832510948,0.2685999870300293,0.039900001138448715,0.28949999809265137,0.16509999334812164,0.11069999635219574,0.7633000016212463
6o3c_B_idx293,Extracellular,Signal peptide,Soluble,0.32580000162124634,0.19419999420642853,0.7883999943733215,0.18930000066757202,0.2906999886035919,0.017100000753998756,0.3571000099182129,0.06560000032186508,0.34310001134872437,0.04659999907016754,0.302700012922287,0.11129999905824661,0.2272000014781952,0.7285000085830688
7n9v_B_idx294,Extracellular,Signal peptide,Soluble,0.3248000144958496,0.19460000097751617,0.8162999749183655,0.22110000252723694,0.31200000643730164,0.023600000888109207,0.2904999852180481,0.0364999994635582,0.22030000388622284,0.040300000458955765,0.29159998893737793,0.2029000073671341,0.22470000386238098,0.6969000101089478
7ooi_A_idx295,Extracellular,Signal peptide,Soluble,0.33469998836517334,0.19329999387264252,0.7495999932289124,0.2793000042438507,0.2624000012874603,0.019700000062584877,0.27709999680519104,0.06669999659061432,0.39879998564720154,0.021800000220537186,0.3158999979496002,0.08889999985694885,0.19349999725818634,0.7610999941825867
7ooi_B_idx296,Extracellular,,Soluble,0.34860000014305115,0.1851000040769577,0.7210999727249146,0.2533000111579895,0.2757999897003174,0.015399999916553497,0.323199987411499,0.07259999960660934,0.41690000891685486,0.02979999966919422,0.3118000030517578,0.07440000027418137,0.21240000426769257,0.7700999975204468
7eh3_A_idx297,Extracellular,Signal peptide,Soluble,0.3246999979019165,0.15199999511241913,0.7773000001907349,0.17710000276565552,0.3499999940395355,0.019200000911951065,0.2696000039577484,0.05860000103712082,0.38359999656677246,0.03519999980926514,0.289900004863739,0.11500000208616257,0.16179999709129333,0.7378000020980835
7aqx_C_idx298,Extracellular,Signal peptide,Soluble,0.3431999981403351,0.1859000027179718,0.777999997138977,0.1956000030040741,0.2888000011444092,0.01640000008046627,0.1868000030517578,0.050999999046325684,0.2599000036716461,0.017400000244379044,0.30790001153945923,0.20389999449253082,0.12839999794960022,0.7310000061988831
7aqx_D_idx299,Cytoplasm,Signal peptide,Soluble,0.43689998984336853,0.2176000028848648,0.5206000208854675,0.14059999585151672,0.21220000088214874,0.00570000009611249,0.3783000111579895,0.03009999915957451,0.15520000457763672,0.0027000000700354576,0.3253999948501587,0.1655000001192093,0.3443000018596649,0.6626999974250793
7mfv_B_idx300,Extracellular,Signal peptide,Soluble,0.3847000002861023,0.18979999423027039,0.8100000023841858,0.1923999935388565,0.275299996137619,0.020400000736117363,0.287200003862381,0.04430000111460686,0.28049999475479126,0.027699999511241913,0.258899986743927,0.1736000031232834,0.2069000005722046,0.7397000193595886
1mel_A_idx301,Extracellular,Signal peptide,Soluble,0.3919000029563904,0.14749999344348907,0.765500009059906,0.22380000352859497,0.31540000438690186,0.02370000071823597,0.1826999932527542,0.06379999965429306,0.33899998664855957,0.0348999984562397,0.24690000712871552,0.11580000072717667,0.2459000051021576,0.7396000027656555
4p2c_H_idx302,Extracellular,Signal peptide,Soluble,0.3061000108718872,0.1914999932050705,0.786899983882904,0.2822999954223633,0.2775000035762787,0.027000000700354576,0.2678000032901764,0.04619999974966049,0.2515000104904175,0.03310000151395798,0.3059999942779541,0.12630000710487366,0.2020999938249588,0.7597000002861023
4p2c_J_idx303,Extracellular,Signal peptide,Soluble,0.2922999858856201,0.28870001435279846,0.676800012588501,0.257999986410141,0.3734000027179718,0.002899999963119626,0.2175000011920929,0.05790000036358833,0.059300001710653305,0.007300000172108412,0.22499999403953552,0.1736000031232834,0.20579999685287476,0.7400000095367432
4p2c_G_idx304,Extracellular,Signal peptide,Soluble,0.3043000102043152,0.16979999840259552,0.8220000267028809,0.2289000004529953,0.2513999938964844,0.02500000037252903,0.2759999930858612,0.05119999870657921,0.303600013256073,0.033799998462200165,0.3034999966621399,0.12710000574588776,0.19300000369548798,0.7620999813079834
2wzp_J_idx305,Extracellular,Signal peptide,Soluble,0.33230000734329224,0.16619999706745148,0.758899986743927,0.19689999520778656,0.3158000111579895,0.021400000900030136,0.3384000062942505,0.05389999970793724,0.25429999828338623,0.034699998795986176,0.29269999265670776,0.11339999735355377,0.19040000438690186,0.7558000087738037
7r1z_E_idx306,Extracellular,Signal peptide,Soluble,0.31139999628067017,0.15029999613761902,0.7193999886512756,0.29319998621940613,0.29919999837875366,0.026499999687075615,0.20010000467300415,0.056699998676776886,0.33649998903274536,0.05079999938607216,0.30399999022483826,0.11550000309944153,0.211899995803833,0.7538999915122986
7r1z_C_idx307,Extracellular,Signal peptide,Soluble,0.391400009393692,0.1703999936580658,0.7825000286102295,0.1639000028371811,0.3472000062465668,0.0203000009059906,0.33390000462532043,0.043299999088048935,0.23190000653266907,0.06800000369548798,0.29980000853538513,0.10729999840259552,0.19660000503063202,0.7763000130653381
5uk4_r_idx308,Extracellular,Signal peptide,Soluble,0.30809998512268066,0.16040000319480896,0.7741000056266785,0.1745000034570694,0.3239000141620636,0.022099999710917473,0.2867000102996826,0.033799998462200165,0.23989999294281006,0.05909999832510948,0.27250000834465027,0.1039000004529953,0.2167000025510788,0.7803000211715698
4i13_B_idx309,Extracellular,Signal peptide,Soluble,0.3677000105381012,0.19419999420642853,0.6638000011444092,0.1972000002861023,0.2953000068664551,0.011099999770522118,0.3808000087738037,0.051600001752376556,0.3248000144958496,0.03099999949336052,0.24169999361038208,0.13249999284744263,0.22419999539852142,0.7541999816894531
1kxq_G_idx310,Extracellular,Signal peptide,Soluble,0.3422999978065491,0.17030000686645508,0.7495999932289124,0.15330000221729279,0.29510000348091125,0.021400000900030136,0.39489999413490295,0.05939999967813492,0.3109000027179718,0.03720000013709068,0.26489999890327454,0.11309999972581863,0.19779999554157257,0.7555000185966492
6obe_B_idx311,Extracellular,Signal peptide,Soluble,0.22089999914169312,0.11479999870061874,0.8600000143051147,0.24570000171661377,0.30809998512268066,0.023099999874830246,0.225600004196167,0.04699999839067459,0.24040000140666962,0.05420000106096268,0.3846000134944916,0.23100000619888306,0.13429999351501465,0.6791999936103821
6oq5_F_idx312,Extracellular,Signal peptide,Soluble,0.4142000079154968,0.17739999294281006,0.7591999769210815,0.16259999573230743,0.31299999356269836,0.017899999395012856,0.41609999537467957,0.047200001776218414,0.29350000619888306,0.05860000103712082,0.28459998965263367,0.13420000672340393,0.22990000247955322,0.7411999702453613
6oq5_D_idx313,Extracellular,Signal peptide,Soluble,0.3305000066757202,0.09570000320672989,0.8100000023841858,0.19030000269412994,0.22200000286102295,0.0272000003606081,0.211899995803833,0.060499999672174454,0.30869999527931213,0.08100000023841858,0.23999999463558197,0.20309999585151672,0.21220000088214874,0.6722999811172485
6oq5_E_idx314,Extracellular,Signal peptide,Soluble,0.40880000591278076,0.27129998803138733,0.6638000011444092,0.19359999895095825,0.289000004529953,0.06369999796152115,0.32659998536109924,0.03620000183582306,0.155799999833107,0.014499999582767487,0.23409999907016754,0.22220000624656677,0.2840000092983246,0.7299000024795532
7p5w_L_idx315,Extracellular,Signal peptide,Soluble,0.3425999879837036,0.16009999811649323,0.7541000247001648,0.1875,0.2906000018119812,0.01489999983459711,0.29339998960494995,0.05460000038146973,0.24230000376701355,0.027300000190734863,0.32019999623298645,0.11050000041723251,0.2062000036239624,0.7602999806404114
5e5m_D_idx316,Extracellular,Signal peptide,Soluble,0.3492000102996826,0.15320000052452087,0.7430999875068665,0.24899999797344208,0.3619000017642975,0.03759999945759773,0.36329999566078186,0.033900000154972076,0.23880000412464142,0.024700000882148743,0.310699999332428,0.13269999623298645,0.21719999611377716,0.7488999962806702
5e5m_B_idx317,Extracellular,Signal peptide,Soluble,0.3400999903678894,0.13750000298023224,0.7975999712944031,0.1931000053882599,0.34279999136924744,0.033900000154972076,0.36239999532699585,0.03480000048875809,0.2653999924659729,0.02669999934732914,0.3091999888420105,0.13500000536441803,0.2076999992132187,0.7516999840736389
5e5m_H_idx318,Extracellular,Signal peptide,Soluble,0.3206000030040741,0.15860000252723694,0.7562000155448914,0.21459999680519104,0.35589998960494995,0.03869999945163727,0.2842000126838684,0.05009999871253967,0.2386000007390976,0.038600001484155655,0.33230000734329224,0.19030000269412994,0.1768999993801117,0.7125999927520752
7b2q_D_idx319,Extracellular,Signal peptide,Soluble,0.3831000030040741,0.17499999701976776,0.7809000015258789,0.32519999146461487,0.3052000105381012,0.019300000742077827,0.32199999690055847,0.06400000303983688,0.29440000653266907,0.02250000089406967,0.27219998836517334,0.09179999679327011,0.20909999310970306,0.7961999773979187
4x7f_D_idx320,Extracellular,Signal peptide,Soluble,0.3513999879360199,0.16869999468326569,0.7657999992370605,0.1753000020980835,0.26420000195503235,0.01940000057220459,0.34060001373291016,0.04089999943971634,0.27230000495910645,0.05380000174045563,0.30820000171661377,0.16760000586509705,0.21209999918937683,0.7239000201225281
4x7f_C_idx321,Extracellular,Signal peptide,Soluble,0.40630000829696655,0.16619999706745148,0.7343999743461609,0.18320000171661377,0.2547999918460846,0.006899999920278788,0.4072999954223633,0.052799999713897705,0.2615000009536743,0.03799999877810478,0.31369999051094055,0.13680000603199005,0.2797999978065491,0.73580002784729
4krm_F_idx322,Extracellular,Signal peptide,Soluble,0.25589999556541443,0.17020000517368317,0.8553000092506409,0.2508000135421753,0.30489999055862427,0.043800000101327896,0.20409999787807465,0.049800001084804535,0.3230000138282776,0.03700000047683716,0.2955999970436096,0.14990000426769257,0.16539999842643738,0.7231000065803528
4krm_B_idx323,Extracellular,Signal peptide,Soluble,0.319599986076355,0.16329999268054962,0.8021000027656555,0.23669999837875366,0.3578000068664551,0.03709999844431877,0.34130001068115234,0.05180000141263008,0.35269999504089355,0.028300000354647636,0.2605000138282776,0.10010000318288803,0.22200000286102295,0.7578999996185303
3ogo_G_idx324,Extracellular,Signal peptide,Soluble,0.4345000088214874,0.11649999767541885,0.84170001745224,0.14710000157356262,0.38690000772476196,0.018699999898672104,0.40689998865127563,0.04360000044107437,0.32850000262260437,0.037700001150369644,0.25540000200271606,0.1340000033378601,0.21809999644756317,0.7401999831199646
3ogo_H_idx325,Extracellular,Signal peptide,Soluble,0.4406000077724457,0.1428000032901764,0.8235999941825867,0.15559999644756317,0.3314000070095062,0.00839999970048666,0.45649999380111694,0.0471000000834465,0.259799987077713,0.030300000682473183,0.26930001378059387,0.1168999969959259,0.23960000276565552,0.7620999813079834
3k1k_D_idx326,Extracellular,Signal peptide,Soluble,0.44589999318122864,0.16110000014305115,0.7684999704360962,0.1509999930858612,0.34929999709129333,0.014299999922513962,0.3617999851703644,0.04450000077486038,0.2646999955177307,0.027000000700354576,0.2648000121116638,0.12919999659061432,0.22339999675750732,0.7353000044822693
7bnw_D_idx327,Extracellular,Signal peptide,Soluble,0.3174000084400177,0.181099995970726,0.7348999977111816,0.27160000801086426,0.3758000135421753,0.04769999906420708,0.21480000019073486,0.05090000107884407,0.2773999869823456,0.05339999869465828,0.2935999929904938,0.0934000015258789,0.17790000140666962,0.7764999866485596
7zxu_A_idx328,Extracellular,Signal peptide,Soluble,0.358599990606308,0.1746000051498413,0.6883000135421753,0.2004999965429306,0.2768000066280365,0.011500000022351742,0.3095000088214874,0.06300000101327896,0.32359999418258667,0.05139999836683273,0.27799999713897705,0.10339999943971634,0.2298000007867813,0.7421000003814697
7zfb_M_idx329,Extracellular,Signal peptide,Soluble,0.3379000127315521,0.1720999926328659,0.7127000093460083,0.2305999994277954,0.25200000405311584,0.015300000086426735,0.27639999985694885,0.06369999796152115,0.3301999866962433,0.038100000470876694,0.2935999929904938,0.11919999867677689,0.20550000667572021,0.728600025177002
7ri1_B_idx330,Extracellular,,Soluble,0.3555999994277954,0.1324000060558319,0.6534000039100647,0.3028999865055084,0.1729000061750412,0.0071000000461936,0.4104999899864197,0.057500001043081284,0.2442999929189682,0.05420000106096268,0.2329999953508377,0.12129999697208405,0.2632000148296356,0.7541999816894531
7a29_D_idx331,Extracellular,Signal peptide,Soluble,0.41940000653266907,0.1712999939918518,0.7494999766349792,0.13369999825954437,0.35109999775886536,0.02239999920129776,0.34119999408721924,0.04129999876022339,0.31049999594688416,0.01549999974668026,0.2644999921321869,0.17000000178813934,0.22830000519752502,0.7059999704360962
6xym_B_idx332,Extracellular,Signal peptide,Soluble,0.33000001311302185,0.1860000044107437,0.707099974155426,0.39149999618530273,0.27140000462532043,0.017500000074505806,0.28360000252723694,0.0414000004529953,0.17720000445842743,0.020800000056624413,0.24040000140666962,0.12129999697208405,0.22360000014305115,0.7965999841690063
6xym_A_idx333,Extracellular,Signal peptide,Soluble,0.35120001435279846,0.13910000026226044,0.7239999771118164,0.33090001344680786,0.31940001249313354,0.028999999165534973,0.22499999403953552,0.03909999877214432,0.23759999871253967,0.036400001496076584,0.23739999532699585,0.14350000023841858,0.17679999768733978,0.7734000086784363
5vl2_B_idx334,Extracellular,Signal peptide,Soluble,0.3093000054359436,0.1005999967455864,0.8162000179290771,0.23819999396800995,0.36649999022483826,0.02889999933540821,0.33739998936653137,0.04659999907016754,0.2921000123023987,0.04439999908208847,0.2685000002384186,0.14489999413490295,0.24269999563694,0.7208999991416931
5vl2_E_idx335,Extracellular,Signal peptide,Soluble,0.3059999942779541,0.10249999910593033,0.8098999857902527,0.2833999991416931,0.3515999913215637,0.031199999153614044,0.25940001010894775,0.050999999046325684,0.28780001401901245,0.04740000143647194,0.27950000762939453,0.1363999992609024,0.23319999873638153,0.729200005531311
6xw4_D_idx336,Extracellular,Signal peptide,Soluble,0.3091999888420105,0.1647000014781952,0.7340999841690063,0.22939999401569366,0.26600000262260437,0.016699999570846558,0.28679999709129333,0.04340000078082085,0.26930001378059387,0.044199999421834946,0.27799999713897705,0.1386999934911728,0.20679999887943268,0.7465999722480774
6xw4_C_idx337,Extracellular,Signal peptide,Soluble,0.2809999883174896,0.1606999933719635,0.7519999742507935,0.26489999890327454,0.24420000612735748,0.025200000032782555,0.25369998812675476,0.04430000111460686,0.27480000257492065,0.03660000115633011,0.2912999987602234,0.1599999964237213,0.1972000002861023,0.7379000186920166
6h72_C_idx338,Extracellular,Signal peptide,Soluble,0.36880001425743103,0.15219999849796295,0.7098000049591064,0.18369999527931213,0.31450000405311584,0.01979999989271164,0.3646000027656555,0.05400000140070915,0.35899999737739563,0.039500001817941666,0.2874000072479248,0.13220000267028809,0.21809999644756317,0.7355999946594238
