Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
6jri_G_idx519,Extracellular,Signal peptide,Soluble,0.36230000853538513,0.20260000228881836,0.6870999932289124,0.1987999975681305,0.3513000011444092,0.010499999858438969,0.34060001373291016,0.03920000046491623,0.21580000221729279,0.03449999913573265,0.2879999876022339,0.13539999723434448,0.1850000023841858,0.7282000184059143
1zv5_A_idx520,Extracellular,Signal peptide,Soluble,0.3244999945163727,0.19519999623298645,0.8371999859809875,0.163100004196167,0.32179999351501465,0.02290000021457672,0.23029999434947968,0.03660000115633011,0.20520000159740448,0.019600000232458115,0.32109999656677246,0.11100000143051147,0.15479999780654907,0.7764999866485596
6waq_C_idx521,Extracellular,Signal peptide,Soluble,0.3425999879837036,0.1761000007390976,0.7567999958992004,0.21199999749660492,0.2903999984264374,0.022600000724196434,0.28610000014305115,0.07370000332593918,0.36410000920295715,0.052799999713897705,0.2863999903202057,0.11219999939203262,0.2736000120639801,0.7454000115394592
6waq_A_idx522,Extracellular,Signal peptide,Soluble,0.41130000352859497,0.11720000207424164,0.7328000068664551,0.2720000147819519,0.2321999967098236,0.008899999782443047,0.3637999892234802,0.08380000293254852,0.3783000111579895,0.0568000003695488,0.2987000048160553,0.07819999754428864,0.36730000376701355,0.784500002861023
7r4q_E_idx523,Extracellular,Signal peptide,Soluble,0.3440999984741211,0.14239999651908875,0.8557000160217285,0.16899999976158142,0.3098999857902527,0.027000000700354576,0.2556999921798706,0.04839999973773956,0.22460000216960907,0.028999999165534973,0.3059000074863434,0.10760000348091125,0.17800000309944153,0.7638000249862671
3dwt_B_idx524,Extracellular,,Soluble,0.311599999666214,0.17579999566078186,0.680899977684021,0.28110000491142273,0.31619998812675476,0.019099999219179153,0.3287999927997589,0.05079999938607216,0.28529998660087585,0.07370000332593918,0.2953999936580658,0.11020000278949738,0.15539999306201935,0.7754999995231628
6t2j_A_idx525,Extracellular,Signal peptide,Soluble,0.3384000062942505,0.18619999289512634,0.7224000096321106,0.193900004029274,0.3264000117778778,0.014100000262260437,0.30059999227523804,0.04769999906420708,0.26510000228881836,0.09160000085830688,0.32989999651908875,0.0989999994635582,0.1818999946117401,0.7554000020027161
6t2j_B_idx526,Extracellular,Signal peptide,Soluble,0.3034000098705292,0.19550000131130219,0.7340999841690063,0.2214999943971634,0.30570000410079956,0.01720000058412552,0.2572999894618988,0.04390000179409981,0.2542000114917755,0.0754999965429306,0.3499999940395355,0.11990000307559967,0.16840000450611115,0.7461000084877014
7mjh_D_idx527,Extracellular,,Soluble,0.36890000104904175,0.14820000529289246,0.6237999796867371,0.2542000114917755,0.3100000023841858,0.010099999606609344,0.34850001335144043,0.0786999985575676,0.2513999938964844,0.0697999969124794,0.27720001339912415,0.09650000184774399,0.32440000772476196,0.741599977016449
6z6v_H_idx528,Extracellular,Signal peptide,Soluble,0.3197000026702881,0.18330000340938568,0.7113000154495239,0.27230000495910645,0.28529998660087585,0.01679999940097332,0.20730000734329224,0.07029999792575836,0.33149999380111694,0.03440000116825104,0.3140999972820282,0.11590000241994858,0.23479999601840973,0.7544999718666077
6z6v_G_idx529,Extracellular,Signal peptide,Soluble,0.33820000290870667,0.15520000457763672,0.7218000292778015,0.29899999499320984,0.2660999894142151,0.013500000350177288,0.21289999783039093,0.07429999858140945,0.36149999499320984,0.02239999920129776,0.3098999857902527,0.1145000010728836,0.23229999840259552,0.7595000267028809
6rpj_B_idx530,Extracellular,Signal peptide,Soluble,0.2939000129699707,0.19670000672340393,0.7825000286102295,0.2160000056028366,0.32839998602867126,0.02419999986886978,0.2451000064611435,0.04769999906420708,0.3393000066280365,0.03790000081062317,0.29249998927116394,0.10379999876022339,0.20759999752044678,0.7717999815940857
6i8g_B_idx531,Extracellular,,Soluble,0.3370000123977661,0.10530000180006027,0.7271000146865845,0.3343999981880188,0.2508000135421753,0.017000000923871994,0.32170000672340393,0.06610000133514404,0.20010000467300415,0.04989999905228615,0.27160000801086426,0.1363999992609024,0.4056999981403351,0.7425000071525574
1hcv_A_idx532,Extracellular,Signal peptide,Soluble,0.38749998807907104,0.2143000066280365,0.7985000014305115,0.16599999368190765,0.37779998779296875,0.015699999406933784,0.3059999942779541,0.03970000147819519,0.21080000698566437,0.040300000458955765,0.36809998750686646,0.11479999870061874,0.23019999265670776,0.7429999709129333
7nvo_N_idx533,Cytoplasm|Nucleus|Extracellular|Mitochondrion,,Soluble,0.4975999891757965,0.5108000040054321,0.6467000246047974,0.04800000041723251,0.7117000222206116,0.03189999982714653,0.2574000060558319,0.0820000022649765,0.3808000087738037,0.07249999791383743,0.4424999952316284,0.017799999564886093,0.11890000104904175,0.9154000282287598
5mwn_N_idx534,Extracellular,Signal peptide,Soluble,0.3296999931335449,0.1485999971628189,0.8169000148773193,0.18240000307559967,0.3345000147819519,0.028699999675154686,0.23520000278949738,0.062300000339746475,0.2757999897003174,0.06459999829530716,0.2720000147819519,0.19740000367164612,0.16519999504089355,0.732699990272522
5mwn_F_idx535,Extracellular,Signal peptide,Soluble,0.375900000333786,0.15929999947547913,0.8108999729156494,0.2037999927997589,0.30469998717308044,0.009999999776482582,0.3901999890804291,0.049400001764297485,0.3075000047683716,0.04100000113248825,0.3111000061035156,0.09139999747276306,0.23469999432563782,0.7889999747276306
7ocy_C_idx536,Extracellular,Signal peptide,Soluble,0.37720000743865967,0.18140000104904175,0.8145999908447266,0.18490000069141388,0.2493000030517578,0.01899999938905239,0.2694000005722046,0.04580000042915344,0.17489999532699585,0.018400000408291817,0.31360000371932983,0.1868000030517578,0.21619999408721924,0.694599986076355
7oan_F_idx537,Extracellular,Signal peptide,Soluble,0.37139999866485596,0.14550000429153442,0.7294999957084656,0.14949999749660492,0.3208000063896179,0.029899999499320984,0.3192000091075897,0.061500001698732376,0.31209999322891235,0.041200000792741776,0.24459999799728394,0.16979999840259552,0.188400000333786,0.734499990940094
2p44_B_idx538,Extracellular,Signal peptide,Soluble,0.3043000102043152,0.09139999747276306,0.8507999777793884,0.16300000250339508,0.3122999966144562,0.010499999858438969,0.353300005197525,0.04699999839067459,0.37070000171661377,0.03610000014305115,0.3334999978542328,0.11590000241994858,0.1996999979019165,0.7437000274658203
7te8_D_idx539,Extracellular,Signal peptide,Soluble,0.34950000047683716,0.16869999468326569,0.7896999716758728,0.17329999804496765,0.32899999618530273,0.013199999928474426,0.3208000063896179,0.03830000013113022,0.259799987077713,0.019999999552965164,0.303600013256073,0.11590000241994858,0.18979999423027039,0.7670999765396118
7te8_B_idx540,Extracellular,Signal peptide,Soluble,0.3091000020503998,0.09040000289678574,0.8456000089645386,0.13979999721050262,0.29429998993873596,0.014700000174343586,0.3407999873161316,0.059700001031160355,0.36910000443458557,0.03500000014901161,0.33500000834465027,0.16210000216960907,0.17630000412464142,0.6983000040054321
6zbv_B_idx541,Extracellular,Signal peptide,Soluble,0.35089999437332153,0.1655000001192093,0.8192999958992004,0.22059999406337738,0.29660001397132874,0.018300000578165054,0.2711000144481659,0.05700000002980232,0.29170000553131104,0.02280000038444996,0.3407000005245209,0.1006999984383583,0.20190000534057617,0.7440999746322632
7q6c_K_idx542,Extracellular,Signal peptide,Soluble,0.39259999990463257,0.1363999992609024,0.7982000112533569,0.19619999825954437,0.2637999951839447,0.007499999832361937,0.42739999294281006,0.06889999657869339,0.2944999933242798,0.08799999952316284,0.2703000009059906,0.1111999973654747,0.2597000002861023,0.7696999907493591
5imm_B_idx543,Extracellular,Signal peptide,Soluble,0.3021000027656555,0.17640000581741333,0.7505999803543091,0.2143000066280365,0.3208000063896179,0.01600000075995922,0.28859999775886536,0.06790000200271606,0.33309999108314514,0.03799999877810478,0.2922999858856201,0.0892999991774559,0.23190000653266907,0.7649000287055969
6qkd_I_idx544,Extracellular,,Soluble,0.3540000021457672,0.1606999933719635,0.5842000246047974,0.3684000074863434,0.2547999918460846,0.01759999990463257,0.36079999804496765,0.09319999814033508,0.35179999470710754,0.018400000408291817,0.2021999955177307,0.21089999377727509,0.1777999997138977,0.7142999768257141
6qkd_J_idx545,Extracellular,,Soluble,0.35569998621940613,0.16290000081062317,0.6007000207901001,0.36169999837875366,0.25780001282691956,0.01730000041425228,0.35100001096725464,0.09200000017881393,0.35109999775886536,0.020999999716877937,0.20600000023841858,0.2240000069141388,0.17980000376701355,0.7037000060081482
6qkd_H_idx546,Extracellular,,Soluble,0.35120001435279846,0.17430000007152557,0.5813000202178955,0.4147000014781952,0.26159998774528503,0.023099999874830246,0.36959999799728394,0.10930000245571136,0.38449999690055847,0.01899999938905239,0.2061000019311905,0.2207999974489212,0.19609999656677246,0.7019000053405762
6qkd_K_idx547,Extracellular,,Soluble,0.3644999861717224,0.14630000293254852,0.6086000204086304,0.3637000024318695,0.3224000036716461,0.01489999983459711,0.37599998712539673,0.09380000084638596,0.3743000030517578,0.011599999852478504,0.20440000295639038,0.1543000042438507,0.21660000085830688,0.7508000135421753
4i0c_D_idx548,Extracellular,Signal peptide,Soluble,0.350600004196167,0.15870000422000885,0.7657999992370605,0.23109999299049377,0.31220000982284546,0.010700000450015068,0.39649999141693115,0.05719999969005585,0.3968000113964081,0.019899999722838402,0.3003000020980835,0.10450000315904617,0.21809999644756317,0.7401000261306763
4i0c_C_idx549,Extracellular,Signal peptide,Soluble,0.3540000021457672,0.16820000112056732,0.7405999898910522,0.2676999866962433,0.33149999380111694,0.010700000450015068,0.3864000141620636,0.05290000140666962,0.3513999879360199,0.02019999921321869,0.302700012922287,0.10830000042915344,0.22939999401569366,0.734000027179718
7n9e_D_idx550,Extracellular,,Soluble,0.3693999946117401,0.14990000426769257,0.7186999917030334,0.22269999980926514,0.40869998931884766,0.015399999916553497,0.3005000054836273,0.05869999900460243,0.2775999903678894,0.06610000133514404,0.2973000109195709,0.08619999885559082,0.2175000011920929,0.7815999984741211
4z9k_B_idx551,Extracellular,Signal peptide,Soluble,0.28769999742507935,0.20399999618530273,0.7465000152587891,0.2709999978542328,0.3379000127315521,0.05090000107884407,0.23090000450611115,0.0877000018954277,0.350600004196167,0.10040000081062317,0.3000999987125397,0.2362000048160553,0.1891999989748001,0.6495000123977661
7qne_G_idx552,Extracellular,Signal peptide,Soluble,0.2957000136375427,0.20440000295639038,0.6884999871253967,0.2084999978542328,0.2736999988555908,0.023600000888109207,0.28679999709129333,0.06019999831914902,0.3124000132083893,0.05389999970793724,0.3183000087738037,0.1386999934911728,0.20200000703334808,0.7178000211715698
4kml_B_idx553,Extracellular,Signal peptide,Soluble,0.2955999970436096,0.15649999678134918,0.7336999773979187,0.3093999922275543,0.3034999966621399,0.033399999141693115,0.24210000038146973,0.0502999983727932,0.3246000111103058,0.03920000046491623,0.31439998745918274,0.12300000339746475,0.23149999976158142,0.7307000160217285
7p2d_C_idx554,Extracellular,Signal peptide,Soluble,0.3537999987602234,0.10869999974966049,0.829800009727478,0.133200004696846,0.32170000672340393,0.031199999153614044,0.3799000084400177,0.0430000014603138,0.34869998693466187,0.07859999686479568,0.2881999909877777,0.12630000710487366,0.16110000014305115,0.7605000138282776
5c2u_B_idx555,Extracellular,Signal peptide,Soluble,0.35089999437332153,0.18060000240802765,0.7164000272750854,0.24639999866485596,0.3564000129699707,0.02539999969303608,0.2581999897956848,0.053199999034404755,0.3749000132083893,0.03849999979138374,0.28130000829696655,0.1136000007390976,0.19259999692440033,0.7476999759674072
4krn_A_idx556,Extracellular,Signal peptide,Soluble,0.3098999857902527,0.1518000066280365,0.7803999781608582,0.29019999504089355,0.3034000098705292,0.0284000001847744,0.2214999943971634,0.07090000063180923,0.3580000102519989,0.053300000727176666,0.3199999928474426,0.11680000275373459,0.1890999972820282,0.7319999933242798
7mdw_B_idx557,Extracellular,Signal peptide,Soluble,0.3353999853134155,0.15929999947547913,0.7748000025749207,0.26930001378059387,0.3310000002384186,0.026399999856948853,0.28459998965263367,0.06369999796152115,0.33660000562667847,0.041600000113248825,0.250900000333786,0.1031000018119812,0.17820000648498535,0.7741000056266785
4b41_B_idx558,Extracellular,Signal peptide,Soluble,0.35910001397132874,0.18930000066757202,0.7265999913215637,0.20640000700950623,0.3334999978542328,0.016599999740719795,0.29919999837875366,0.04430000111460686,0.19990000128746033,0.08959999680519104,0.31369999051094055,0.14110000431537628,0.1808999925851822,0.742900013923645
3r0m_B_idx559,Extracellular,Signal peptide,Soluble,0.30230000615119934,0.14110000431537628,0.7651000022888184,0.23690000176429749,0.335999995470047,0.016599999740719795,0.2062000036239624,0.06390000134706497,0.38350000977516174,0.03970000147819519,0.30090001225471497,0.08389999717473984,0.2092999964952469,0.7843999862670898
1yzz_A_idx560,Extracellular,Signal peptide,Soluble,0.3668000102043152,0.1835000067949295,0.8514999747276306,0.14810000360012054,0.2865999937057495,0.023399999365210533,0.27970001101493835,0.049300000071525574,0.2476000040769577,0.03759999945759773,0.3197000026702881,0.13379999995231628,0.14159999787807465,0.7645999789237976
1yzz_B_idx561,Extracellular,Signal peptide,Soluble,0.3637999892234802,0.1868000030517578,0.8535000085830688,0.1444000005722046,0.29170000553131104,0.025800000876188278,0.2685999870300293,0.05009999871253967,0.24879999458789825,0.03880000114440918,0.31709998846054077,0.1420000046491623,0.14239999651908875,0.7588000297546387
7lzp_H_idx562,Extracellular,Signal peptide,Soluble,0.3792000114917755,0.18170000612735748,0.7095999717712402,0.15649999678134918,0.28999999165534973,0.01979999989271164,0.3950999975204468,0.04470000043511391,0.290800005197525,0.012799999676644802,0.3368000090122223,0.1598999947309494,0.19939999282360077,0.7287999987602234
7lzp_B_idx563,Extracellular,Signal peptide,Soluble,0.31439998745918274,0.08569999784231186,0.8562999963760376,0.21889999508857727,0.21739999949932098,0.024700000882148743,0.17829999327659607,0.0706000030040741,0.3366999924182892,0.051100000739097595,0.2500999867916107,0.15150000154972076,0.2160000056028366,0.7574999928474426
7lzp_C_idx564,Extracellular,Signal peptide,Soluble,0.3138999938964844,0.14190000295639038,0.7714999914169312,0.17139999568462372,0.25429999828338623,0.010999999940395355,0.374099999666214,0.05429999902844429,0.27379998564720154,0.04270000010728836,0.3418999910354614,0.133200004696846,0.20669999718666077,0.73580002784729
7lzp_E_idx565,Extracellular,Signal peptide,Soluble,0.3944999873638153,0.13459999859333038,0.7462999820709229,0.23399999737739563,0.2214999943971634,0.02199999988079071,0.2401999980211258,0.06790000200271606,0.3174000084400177,0.03720000013709068,0.24779999256134033,0.11649999767541885,0.21199999749660492,0.7752000093460083
7lzp_F_idx566,Extracellular,Signal peptide,Soluble,0.3255999982357025,0.16509999334812164,0.8198999762535095,0.24799999594688416,0.31459999084472656,0.02019999921321869,0.2689000070095062,0.07249999791383743,0.26669999957084656,0.03150000050663948,0.36550000309944153,0.1881999969482422,0.1454000025987625,0.7049000263214111
7lzp_G_idx567,Extracellular,Signal peptide,Soluble,0.3693000078201294,0.16200000047683716,0.7684000134468079,0.12110000103712082,0.2535000145435333,0.023399999365210533,0.4000000059604645,0.047200001776218414,0.34380000829696655,0.020400000736117363,0.3562000095844269,0.1459999978542328,0.22609999775886536,0.7303000092506409
7ldj_G_idx568,Extracellular,Signal peptide,Soluble,0.3587000072002411,0.15330000221729279,0.7752000093460083,0.22190000116825104,0.3183000087738037,0.00989999994635582,0.3691999912261963,0.06430000066757202,0.384799987077713,0.01769999973475933,0.2402999997138977,0.1137000024318695,0.20600000023841858,0.7512000203132629
7ldj_H_idx569,Extracellular,Signal peptide,Soluble,0.3400999903678894,0.14169999957084656,0.7928000092506409,0.21490000188350677,0.3546999990940094,0.019300000742077827,0.3043999969959259,0.05380000174045563,0.4043000042438507,0.026499999687075615,0.24060000479221344,0.12139999866485596,0.19509999454021454,0.7312999963760376
4u7s_B_idx570,Extracellular,Signal peptide,Soluble,0.3424000144004822,0.0917000025510788,0.8148999810218811,0.21469999849796295,0.351500004529953,0.033900000154972076,0.2883000075817108,0.066600002348423,0.3564999997615814,0.07569999992847443,0.322299987077713,0.1728000044822693,0.24869999289512634,0.7044000029563904
7c8v_A_idx571,Extracellular,Signal peptide,Soluble,0.400299996137619,0.19529999792575836,0.6888999938964844,0.28040000796318054,0.19280000030994415,0.003599999938160181,0.3564999997615814,0.06729999929666519,0.295199990272522,0.012900000438094139,0.296999990940094,0.11349999904632568,0.46889999508857727,0.7651000022888184
7kjh_B_idx572,Extracellular,Signal peptide,Soluble,0.2939999997615814,0.257099986076355,0.6883999705314636,0.2084999978542328,0.3160000145435333,0.00279999990016222,0.2485000044107437,0.060499999672174454,0.08479999750852585,0.005499999970197678,0.22509999573230743,0.16380000114440918,0.18889999389648438,0.7405999898910522
7kjh_A_idx573,Extracellular,Signal peptide,Soluble,0.3424000144004822,0.16040000319480896,0.7651000022888184,0.16140000522136688,0.250900000333786,0.012799999676644802,0.31709998846054077,0.05350000038743019,0.2833000123500824,0.03519999980926514,0.2924000024795532,0.1062999963760376,0.1876000016927719,0.7620000243186951
6x04_J_idx574,Extracellular,Signal peptide,Soluble,0.357699990272522,0.22769999504089355,0.8438000082969666,0.18559999763965607,0.3068999946117401,0.018699999898672104,0.2597000002861023,0.04399999976158142,0.1526000052690506,0.04320000112056732,0.35580000281333923,0.1615000069141388,0.21320000290870667,0.7501999735832214
6xxo_A_idx575,Extracellular,,Soluble,0.3095000088214874,0.09390000253915787,0.6771000027656555,0.3752000033855438,0.1695999950170517,0.004699999932199717,0.30880001187324524,0.13570000231266022,0.23919999599456787,0.02889999933540821,0.2685000002384186,0.12200000137090683,0.383899986743927,0.7325999736785889
7nfr_B_idx576,Extracellular,Signal peptide,Soluble,0.4311000108718872,0.18310000002384186,0.7651000022888184,0.14550000429153442,0.3050999939441681,0.0026000000070780516,0.3386000096797943,0.052799999713897705,0.12389999628067017,0.015599999576807022,0.2425999939441681,0.09790000319480896,0.19460000097751617,0.7968000173568726
5h8d_A_idx577,Extracellular,Signal peptide,Soluble,0.4250999987125397,0.17399999499320984,0.7491999864578247,0.1907999962568283,0.27390000224113464,0.006500000134110451,0.43130001425743103,0.051500000059604645,0.3564000129699707,0.011500000022351742,0.3310000002384186,0.08340000361204147,0.5049999952316284,0.7649999856948853
7nj5_F_idx578,Extracellular,Signal peptide,Soluble,0.34850001335144043,0.21130000054836273,0.7351999878883362,0.18700000643730164,0.18389999866485596,0.01600000075995922,0.4359000027179718,0.04820000007748604,0.35519999265670776,0.006599999964237213,0.2535000145435333,0.19470000267028809,0.17919999361038208,0.7293000221252441
6y0e_B_idx579,Extracellular,Signal peptide,Soluble,0.45170000195503235,0.15000000596046448,0.809499979019165,0.19580000638961792,0.3003000020980835,0.007600000128149986,0.36250001192092896,0.043699998408555984,0.193900004029274,0.011699999682605267,0.2531999945640564,0.11810000240802765,0.19830000400543213,0.7827000021934509
6y0e_A_idx580,Extracellular,Signal peptide,Soluble,0.4417000114917755,0.15199999511241913,0.7964000105857849,0.17239999771118164,0.32499998807907104,0.01360000018030405,0.31520000100135803,0.03539999946951866,0.20260000228881836,0.021299999207258224,0.2418999969959259,0.12770000100135803,0.18770000338554382,0.7702999711036682
7sp8_C_idx581,Extracellular,Signal peptide,Soluble,0.3443000018596649,0.16949999332427979,0.6650000214576721,0.19370000064373016,0.22830000519752502,0.012199999764561653,0.4104999899864197,0.054499998688697815,0.23759999871253967,0.0203000009059906,0.4050999879837036,0.10580000281333923,0.33410000801086426,0.699999988079071
7sp8_B_idx582,Extracellular,Signal peptide,Soluble,0.3285999894142151,0.17069999873638153,0.7024999856948853,0.20469999313354492,0.2833999991416931,0.03150000050663948,0.32440000772476196,0.049300000071525574,0.3614000082015991,0.05040000006556511,0.3093999922275543,0.11140000075101852,0.2538999915122986,0.7444999814033508
5f7n_D_idx583,Extracellular,Signal peptide,Soluble,0.3691999912261963,0.23970000445842743,0.7487000226974487,0.18629999458789825,0.26910001039505005,0.002300000051036477,0.298799991607666,0.04500000178813934,0.14650000631809235,0.014499999582767487,0.3244999945163727,0.10970000177621841,0.18279999494552612,0.7724000215530396
5f7k_C_idx584,Extracellular,Signal peptide,Soluble,0.3174000084400177,0.2574000060558319,0.7674000263214111,0.16920000314712524,0.3100000023841858,0.01269999984651804,0.23199999332427979,0.029600000008940697,0.18639999628067017,0.03970000147819519,0.32589998841285706,0.11110000312328339,0.1687999963760376,0.7681000232696533
7n9a_A_idx585,Extracellular,Signal peptide,Soluble,0.37720000743865967,0.1550000011920929,0.7937999963760376,0.15569999814033508,0.262800008058548,0.016499999910593033,0.3643999993801117,0.051100000739097595,0.24310000240802765,0.07190000265836716,0.2757999897003174,0.11710000038146973,0.19210000336170197,0.7748000025749207
5my6_B_idx586,Extracellular,Signal peptide,Soluble,0.39649999141693115,0.219200000166893,0.8061000108718872,0.13490000367164612,0.3538999855518341,0.011599999852478504,0.33329999446868896,0.04560000076889992,0.23669999837875366,0.031300000846385956,0.2563000023365021,0.15489999949932098,0.20010000467300415,0.7207000255584717
6z3x_B_idx587,Extracellular,Signal peptide,Soluble,0.44179999828338623,0.09749999642372131,0.83160001039505,0.14259999990463257,0.33869999647140503,0.009100000374019146,0.5022000074386597,0.09040000289678574,0.40560001134872437,0.07639999687671661,0.2973000109195709,0.12489999830722809,0.296099990606308,0.7472000122070312
6z3x_A_idx588,Extracellular,Signal peptide,Soluble,0.3172999918460846,0.14090000092983246,0.7371000051498413,0.20329999923706055,0.321399986743927,0.03590000048279762,0.3492000102996826,0.05990000069141388,0.32749998569488525,0.061500001698732376,0.2953999936580658,0.1761000007390976,0.22020000219345093,0.6942999958992004
